X;Y;id;title;Organization;Address;overview;WebPage;TitleEN;NUMBER1;AddressEN;DescriptionEN;WebPageEN;Column1;Score
491966.1644;6047236.666;2197;Auk’—iausias Lietuvos medis;[];Degsn”s botaninis draustinis;"Privaÿiuoti prie auk’—iausio Lietuvos medÿio galima geros kokyb”s gruntiniu keliu 25 km atstumu nuo pagrindinio kelio Kaunas-Alytus. 
Savaime maumedÿiai pas mus neauga ta—iau kadaise tarp ledynme—io laikais tai buvo ‘prasti medÿiai Lietuvo";;The tallest tree in Lithuania;9;Degsn” botanical reserve;"The tallest tree in Lithuania is a 46-metre-high 150-year-old larch. It grows in the Degsn”
botanical reserve. The unique manmade Degsn” larch grove has been protected since 1960.";;;5
481575.3642;6046081.088;2198;V. M. Putino gimtin”s memorialinis muziejus;[];Piloti’ki÷ kaimas;"Garsaus Lietuvos ra’ytojo V. Mykolai—io-Putino 1893?1967 gimtin” ? Piloti’ki÷ kaimas.
Memorialin” sodyba veikia nuo 1967 m. Iki 1996 m. j– globojo Maironio lietuvi÷ literat◊ros muziejus o 1997 m. sodyba tapo Prien÷ kra’to muziejaus pada";;Vincas Mykolaitis-Putinas Memorial Museum;8;Piloti’k”s;The memorial homestead has been open in the village since 1967. In 1997 the homestead became a part of the Prienai regional museum. Many events take place at the homestead.;;;5
401433.1583;6147231.92;2199;Klemenso Lov—iko liaudies amat÷ muziejus;[];æilal”s raj. Upyna;æiame senoviniame mediniame pastate visuomenininkas K. Lov—ikas sukaup” apie 3.500 eksponat÷ visi jie i’ Upynos apylinki÷. Daugelis daikt÷ surinkta 8 de’imtmetyje kai ‘sib”g”jo melioracijos vajus.;https://www.silalesmuziejus.lt;Klemensas Lov—ikas folk crafts museum;8;Upyna;This ancient wooden building K. Lov—ikas accumulated about 3500 exhibits all of them from Upyna neighborhoods.;;;4
614960.7994;6136529.603;2200;Salduti’kio dvaras;[];Salduti’kis Utenos r.;Salduti’kio dvaras jau ÿinomas unijin”s Lietuvos laikotarpiu kuris minimas nuo XVIII a. pabaigos.Seni klasicizmo stiliaus r◊mai buvo daug kart÷ perstatin”jami kiti pastatai keit” savo paskirt‘.;http://utenainfo.lt/lt/saldutiskio_dvaras;Salduti’kis estate;1;Salduti’kis village Utena district;Salduti’kis estate is known since 18th century. The old palace of classicism had been rebuild many times other buildings next to it changed their purpose as well.;http://utenainfo.lt/lt/saldutiskio_dvaras;;3
615593.1384;6138085.575;2201;Triu’iuk÷ paroda;[];Girios g. 2 Antalam”st”s k. Salduti’kis Utenos r.;∂ia galite susipaÿinti su 40 skirting÷ veisli÷ grynaveisli÷ triu’i÷ ir triu’iuk÷ pasigroÿ”ti tauriaisiais elniais pajodin”ti poni arkliuku.;http://www.triusiukai.lt/;Exhibition of rabbits;8;Girios str 2 Antalam”st”s village Utena district;During the time at the homestead people can take a look at 40 different species of pure breeded rabbits and royal stags ride a Pony horse use trampoline and swing play basketball and more.;http://utenainfo.lt/en/exhibition_of_rabbits;;2
617782.1469;6115561.774;2202;Per’ok’nos piramidin” egl”;[];Antavie’”;;http://www.svencionys.lt;Per’ok’na pyramid fir tree;9;;;;;2
623150.3531;6144510.26;2203;Varni’ki÷ etnografinis kaimas;[];Varni’ki÷ k. Tauragn÷ sen. Utenos r.;Kaime yra keletas ÿali÷j÷ gali◊n÷ –ÿuol÷ liep÷. Varni’ki÷ –ÿuolui ? apie 500 met÷. Jo kamieno viduje nuo pat ÿem”s yra didel” tu’—ia erdv” ‘ kuri– sutilpt÷ 5?6 suaug“ ÿmon”s. Karo metu jame gyventojai sl”p” gr◊dus la;http://utenainfo.lt/lt/varniskiu_etnografinis_kaimas;Varni’k”s ethnographic village;3;Varni’ki÷ village Utena district;The oak of Varni’k”s the diameter of which is 1.8 m nobly looks at its visitors. It is a descendant of the old oak-woods which became a natural monument in 1960 and was declared to be a protected object by the Minister of Environment on 3 Nov 1999.;http://utenainfo.lt/en/varniskes_ethnographic_village;;3
392692.1383;6170674.926;2204;Sietuvos k◊lgrinda;[];Burbi’ki÷ Reistr÷ Dargi÷ kaimai;Burbi’ki÷ Reistr÷ Dargi÷ k◊lgrinda vad. Sietuvos k◊lgrinda. Takai keliai ar j÷ dalys dangos ? akmenimis gr‘sta seno kelio dalis einanti per Sietuvos upel‘ ir uÿpelk”jus‘ jo sl”n‘.;https://www.varniuparkas.lt;"""Sietuvos k◊lgrinda""";0;Burbi’kiai Reistrai Dargiai villages;;;;4
628589.5142;6143607.221;2205;Strazd÷ etnografinis kaimas;[];Strazd÷ k. Taurag÷ sen. Utenos r.;Kaimas prisiglaud“s tarp Baluo’o eÿero ir mi’ko ’alia maÿdaug 400 met÷ senumo –ÿuol÷. Kaimo muziejin” retenyb” ? d◊min” pirkia statyta XIX a. viduryje.;http://utenainfo.lt/lt/strazdu_etnografinis_kaimas;Strazdai etnographic village;3;Strazdai village Tauragnai eldership;The people in this village are known for their love of song and beautiful woven fabrics. Ethnographers have identified and collected over 200 songs from this area. There is a textile loom standing in each house.;http://utenainfo.lt/en/strazdai_ethnographic_village;;2
310223.0344;6134679.761;2206;Hermano Blod”s muziejus;[{'id':10, 'name': 'Nidos_kulturos_ir_turizmo_informacijos_centras_Agila'}];Skruzdyn”s g. 2 Nida Neringos sav.;Vie’butyje ˜Nidos smilt”Ú veikia Hermano Blod”s muziejus kuriame eksponuojami faktai ir nuotraukos i’ vie’bu—io istorijos. XIX a. pab. ? XX a. pr. vie’butyje veik” Nidos meninink÷ kolonija. ∂ia lank”si Maksas Pech’teinas Zigmundas Fro;http://www.visitneringa.com/lt/main/places?id=58953;Herman Blod” hotel museum;8;Skruzdyn”s st. 2 Nida Neringa;Hotel museum established in the hotel ÚNidos smilt”¶ represents the rich history of hotelÔs existence on XIX ? XX centuries and its ArtistsÔ colony. Lots of famous artists such as Max Pechstein Sigmund Freud and Thomas Mann had been visited t;http://www.visitneringa.com/lt/main/places?id=58953;;4
309257.5836;6134086.185;2207;Nidos ’vyturys;[{'id':10, 'name': 'Nidos_kulturos_ir_turizmo_informacijos_centras_Agila'}];Urbo kalnas centrin” Nidos gyvenviet”s dalis Neringos sav.;Urbo kalnas yra viena pirm÷j÷ Nidoje apÿeldint÷ kop÷. 1874 m. ant jo buvo pastatytas 27 m. auk’—io ’vyturys. II pasaulio karo pabaigoje ’vyturys susprogdintas v”liau perstatytas. Dabartinio ’vyturio auk’tis - 293 m.;http://www.visitneringa.com/lt/main/places?id=43489;Nida lighthouse;1;Urbas hill centre part of Nida settlement Neringa;The Urbas hill is one of the first afforested dunes in Nida. In 1874 a 27m high lighthouse was built atop of it. In the end of the Second World War the lighthouse was destroyed then rebuilt. The current height of the lighthouse is 293m;http://www.visitneringa.com/lt/main/places?id=43489;;2
395008.5769;6237668.654;2208;Tirk’li÷ sinagoga;[];Tirk’liai;Ji statyta apie XIX a. vidur‘. Tirk’li÷ sinagoga yra ankstyviausia i’ v”lyvojo klasicizmo periodo sinagog÷. Ji nedidelio t◊rio sta—iakampio plano dengta dvi’lai—iu stogu. Sinagoga orientuota Ryt÷ ? Vakar÷ kryptimi.;;Synagogue;1;;Synagogue was built in the nineteenth century.;;;5
599471;6080928;2209;Spragiliniai;[];koordinate 1;;;;1;;;;;1
471069.0953;6184235.146;2210;Stogastulpis;[];Basanavi—iaus g. gale;1989 m. minint pergal”s prie’ bermontininkus 70-met‘ pastatytas stogastulpis. æalia pasodinta 70 –ÿuol÷ girait”;;;2;;;;;2
433157.9508;6167571.973;2211;Kelm”s kra’to muziejus;[];Dvaro g. 15 Kelm”;Kelm”s kra’to muziejus ‘sik◊r“s Kelm”s dvaro r◊muose. Kelm”s dvaro ansamblis ? valstyb”s saugomas kult◊ros paveldo objektas vertinamas kaip retai i’likusi baroko stiliaus Lietuvos provincijos dvaro sodyba.;http://www.kelme.lt/;Kelm” museum;8;Dvaro str. 15 Kelm”;"Kelm” museum is located in Kelm” manor house. 
Kelm” manor ensemble - state conservation of cultural heritage.";;;3
432783.3;6167070.586;2212;æv—. Mergel”s Marijos ”mimo ‘ dang÷ baÿny—;[];S. Dariaus ir S. Gir”no g. 20 Kelm”;Lietuvos didysis kunigaik’tis Vytautas Kelm”je 1416 m. ‘steig” parapij– ir pastat” baÿny—i–. Antroji baÿny—ia pastatyta 1484 m. 1900 m. patvirtintas architekto J. Dzekonskio m◊rin”s baÿny—ios projektas. 1901 m. medin” baÿny—ia nugriauta;http://www.kelme.lt;St. Mary of the Assumption Church;1;S. Dariaus and S. Gir”no str. 20 Kelm”;;;;3
433041.2693;6166861.83;2213;Kelm”s evangelik÷ reformat÷ baÿny—ia;[];Vytauto Didÿiojo g. 75 Kelm”;Pastatyta 1615 m. po gaisro 1767 m. Jurgio Gruÿevskio l”’omis 1807 m. atstatyta. Renovuota 1992 m.;http://www.kelme.lt;Evangelical reformed church;1;Vytauto Didÿiojo str. 75 Kelm”;Was built in 1615. After a fire in 1767 Jurgis Gruÿevskis funds restored in 1807. Renovated in 1992.;;;3
449586.6818;6162775.67;2214;Tytuv”n÷ baÿny—ios ir vienuolyno ansamblis;[];Maironio g. 2a Tytuv”nai;œemaitijos pietrytin”je dalyje Tytuv”n÷ miestelyje XVII-XVIII a. pastatytas unikalus t”v÷ bernardin÷ vienuolynas. Vienuolyno ir baÿny—ios ansamblis ‘kurtas ant skardingo kaÿkada patvenkto Tytuvos upelio kranto.;http://www.kelme.lt https://www.tytuvenai.eu;Tytuv”nai church and monastery ensemble;1;Maironio str. 2a Tytuv”nai;Dating back from 17th-18th centuries this outstanding architectural monument renowned for its arcades inner courtyards and ancient buildings is famous not only in Lithuania but in northeastern Europe as well.;;;4
449688.8111;6163183.659;2215;Tytuv”n÷ regioninis parkas;[];Mi’ko g. 3 Tytuv”nai Kelm”s r.;Eÿerai tarsi suverti ant vienos gijos ledyno tirpsmo vandens i’grauÿtame sl”nyje. Regioninis parkas ne‘sivaizduojamas be tyruliais vadinam÷ pelkyn÷ akmen÷ pylim÷ ˜r◊ÿ÷Ú be Tytuv”n÷ baÿny—ios ir vienuolyno architekt◊rinio ansamblio;https://www.trp.lt http://www.kelme.lt;Tytuv”nai regional park;7;Mi’ko str. 3 Tytuv”nai;The highlights of the Park include ÚForest Museum¶ Gilius lake educational trail 33 km Gilius and Bridvai’is lakes bicycle trail 135 km long suitable for the disabled Tytuv”nai Regional Park Visitor Centre 15 metre tall viewpoint tower.;;;1
433175.9975;6177728.187;2216;Palendri÷ æv. Benediktino vienuolynas;[];Palendri÷ kaimas Kelm”s raj.;Palendri÷ æv. Benedikto vienuolynas yra ‘sik◊r“s Palendri÷ kaime Kelm”s rajone. Nuostabi monumentali gamta - i’kilios kalvos ‘vedan—ios ‘ œemai—i÷ auk’tum– auk’tas dangus Vainagi÷ girios besit“sian—ios ligi Kurtuv”n÷ pakra’ty;https://www.palendriai.lt http://www.kelme.lt;Palendriai St. Benedictine Monastery;1;Palendriai village;Palendriai Gate of Dawn St. Virgin MaryÔs Monastic Church is a monolithic one-tower building consecrated in 1938.;;;3
433969.5734;6158547.993;2217;Lioli÷ æv. Simono ir Judo Tado baÿny—ia;[];Lioli÷ miestelis Kelm”s r.;Baÿny—ia ? viena seniausi÷ medini÷ baÿny—i÷ Lietuvoje pasiÿyminti i’skirtine architekt◊ra puo’niu interjeru kuriame gausu autenti’k÷ XVIII ?XIX a. paminkl÷. Lioli÷ baÿny—ios viduje vertingiausias XVIII a. pabaigoje sukurtas didysi;http://www.kelme.lt;St. Apostles Simon and Jude ThaddeusÔ Church;1;Lioliai;A fine example of Lithuanian wooden Baroque style the Church was built in 1768. The churchyard houses a threetier tapering belfry built in 1857.;;;4
379849.1243;6236500.441;2218;Renavo æv. Izidoriaus baÿny—ia past.1936;[];Renavas;Baÿny—ia sta—iakampio plano su prieangiu ir bok’teliu. æventoriaus tvora medini÷ statini÷.;;St. Isidore church;1;;Built in 1936.;;;3
499404.6269;6214645.55;2219;Kompozitoriaus J. Pakalnio gimtin”;[];Veselki’ki÷ k. Linkuvos sen. Pakruojo r. sav.;Memorialin”s sodybos lankytojai gali susipaÿinti su i’likusiais asmeniniais kompozitoriaus ir jo ’eimos daiktais muzikolog÷ veikalais spaudos publikacijomis ’eimos fotografij÷ albumais.;https://www.pakruojistic.lt;Birthplace of composer J. Pakalnis;8;Veselki’kiai;The visitors of the memorial house can get acquainted with the remains of the composerÔs personal and family items musicologistÔs works press publications family photo albums.;;;3
569813.5019;6103326.974;2220;æv—. Mergel”s Marijos baÿny—ia;[];æe’uol”liai II;æv—. Mergel”s Marijos Vis÷ Maloni÷ Tarpinink”s baÿny—ia. Prie kelio ‘ æirvintas auk’tumoje atviroje vietoje 1910 m. pastatyta neogotikin” baÿny—ia. Fundatorius æe’uol”li÷ dvarininkas V. Jasinskis baÿny—ioje ‘reng” savo gimin”s;http://www.sirvintos.lt;Church of the Holy Virgin Mary;1;;Holy Virgin Mary Mediatrix of All Graces church.;;;1
415594.0124;6184478.643;2221;Uÿven—io dvaro sodybos svirnas;[];Dvar—iaus k. Uÿven—io sen. Kelm”s r.;Uÿven—io kra’totyros muziejus ‘kurtas 1965 m. Nuo 1973 m. muziejus yra ‘sik◊r“s restauruotame Uÿven—io dvaro svirne. æis dvaras garsus tuo kad —ia 1887?1898 m. gyveno ra’ytoja Marija Pe—kauskait”-æatrijos Ragana.;http://www.kelme.lt  https://www.kelmesmuziejus.lt;Uÿventis manor barn;8;Dvar—ius village;Uÿventis regional museum founded in 1965. Since 1973 the museum is housed in a restored mansion Uÿventis barn.;;;3
415862.8296;6184316.718;2222;Uÿven—io mal◊nas;[];P. Vi’inskio g. 28 Uÿventis;Jau 1759 m. Uÿventyje veik” mal◊nas ant Ventos up”s ir ˜bravorasÚ. æiandien Uÿven—io vandens mal◊nas prikeltas naujam gyvenimui. Atkurta senoji turbina gamina elektros energij–.Visa ’iaurine Ventos pakrante nuo 2003 m. ‘rengtas sveikatingu;https://www.uzvenciomalunas.lt http://www.kelme.lt;Uÿventis Watermill;1;P. Vi’inskio str. 28 Uÿventis;The building housing Uÿventis watermill and distillery is one of the remaining buildings situated on the grounds of the former Uÿventis Estate.;;;3
433182.5571;6166718.69;2223;V’Ω Kelm”s turizmo ir verslo informacijos centr;[];Birut”s g. 4 Kelm”;;https://www.kelmevic.lt;Kelm” Business and Tourism Information Centre;6;Birut”s str. 4 Kelm”;;;;2
422441.1279;6186946.373;2224;Povilo Vi’inskio memorialinis muziejus;[];U’n”n÷ kaimas Uÿven—io seni◊nija Kelm”s raj.;Muziejus atidarytas 1960 m. ’viet”jo ir literato Povilo Vi’inskio 1875?1906 sodyboje. Jo gimtajame name ‘rengta memorialin” ekspozicija kurioje atsispindi ir kaimynyst”je gyvenusios ra’ytojos œemait”s 1845?1921 gyvenimo ir k◊rybos keli;https://www.kelmesmuziejus.lt;Povilas Vi’inskis memorial museum;8;U’n”nai village;The museum opened in 1960 educator and literary Vi’inskis 1875-1906 house.;;;2
430365.6325;6186832.56;2225;æauk”n÷ kra’totyros muziejus;[];Juodl”s g. 1 æauk”nai Kelm”s rajonas.;æauk”n÷ kra’totyros muziejus ‘kurtas 1999 m. Muziejuje veikia ekspozicija supaÿindinanti su miestelio istorija bei —ia gyvenusiais ‘ÿymiais ÿmon”mis. Eksponuojami dailink”s Valerijos Zalensien”s dail”s darbai...;https://www.kelmesmuziejus.lt  http://www.kelme.lt;æauk”nai Ethnographic Museum;8;Juodl”s str. 1 æauk”nai;æauk”nai museum founded in 1999. The Museum houses exhibits telling the history of the township and its people. Valuable ethnographic items are on display as well as the interior of a farmerÔs house.;;;3
449136.8892;6164097.531;2226;Tytuv”n÷ mi’ko muziejus;[];Mi’kinink÷ g. 6 Tytuv”nai Kelm”s raj.;Muziejaus ekspozicijoje rodomi pauk’—i÷ inkilai medÿio droÿiniai pauk’—i÷ lizdai mi’ko ÿv”ri÷ ir pauk’—i÷ i’kam’os.;https://www.trp.lt http://www.kelme.lt;Mi’ko Forest Museum;8;Mi’kinink÷ st. 6 Tytuv”nai;The Museum invites you to reconnect with nature and experience an interesting collection of garden and forest birds listen to their songs get a glimpse at forest animals.;;;4
439452.6375;6170367.247;2227;Burbai—i÷ piliakalnis;[];Netoli Burbai—i÷ kaimo;Pasak legendos j‘ senov”je supyl“s milÿinas —ia prasmego kadais stov”jusi baÿny—ia.;http://www.infotytuvenai.lt;Burbai—iai hill fort;10;Near Burbai—iai village;Steeped in folktales and legends the Mound is known far and wide. As one legend has it the Mound was made by a giant and there used to stand a church but the earth opened up and swallowed it.;;;2
600602.2534;6152467.89;2228;"Galerija ""R◊sys""";[];J.Basanavi—iaus g. 36 Utena;Po senojo pa’to pastatu esantis r◊sys iki ’iol i’liko be didesni÷ pakitim÷. Dvi didesn”s patalpos tinkuotos i’balintos kalk”mis su siaurais langeliais palub”je. ∂ia eksponuojamos profesionali÷ ir m”g”j÷ dailinink÷ ’ios mokyklos mokini;http://www.daile.utena.lm.lt;"Gallery ""R◊sys""";12;J. Basanavi—iaus str 36 Utena;The basement under The Old Post Office remained almost the same. Here you can find exhibitions of both professional and amateur artists.;http://www.daile.utena.lm.lt;;5
433698.9076;6190044.906;2229;Svil”s ’altiniai;[];Netoli æauk”n÷;"Tryk’tantys 18 ha plote yra didÿiausi Lietuvoje —ia i’ ÿem”s verÿiasi per ’imtas ’altini÷; i’ versmi÷ i’tekan—iame Svil”s upelyje vieninteliame Lietuvoje aptinkami ledynme—io reliktiniai vabzdÿiai ? arktin”s apsiuvos.";http://www.infotytuvenai.lt;Svil” Springs;9;Near æauk”nai;Located in a 18 hectare area in the old valley of the Venta?Dubysa rivers there bubble the largest underwater springs in Lithuania ? Svil” springs containing over a hundred Úspring eyes¶.;;;2
317366.8144;6146509.191;2230;Pervalkos ’vyturys;[{'id':10, 'name': 'Nidos_kulturos_ir_turizmo_informacijos_centras_Agila'}];Ω ’iaur“ nuo Pervalkos gyvenviet”s Neringos sav.;Pervalkos ’vyturys pastatytas 1900 m. Kur’i÷ mariose ant dirbtinai suformuotos salel”s ties œirg÷ ragu. ævyturys buvo perstatytas du kartus. æiuo metu veikiantis.;http://www.visitneringa.com/lt/main/places?id=43497;Pervalka lighthouse;1;To the north of Pervalka settlement Neringa;Pervalkas lighthouse was built in 1900 on a small artificial island near the œirg÷ cape. The lighthouse was rebuilt 2 times and is still active.;http://www.visitneringa.com/lt/main/places?id=43497;;2
318044.7998;6159004.693;2231;Miniati◊r÷ muziejus;[{'id':10, 'name': 'Nidos_kulturos_ir_turizmo_informacijos_centras_Agila'}];L. R”zos g. 3 Juodkrant” Neringos sav.;Miniati◊r÷ muziejuje gausiai eksponuojamos portretin”s miniati◊ros taikomosios dail”s pavyzdÿiai: prabangios v”duokl”s tabokin”s biserio technika siuvin”tos pinigin”s ir paveiksl”liai porceliano skulpt◊r”l”s. Vyksta ‘vair◊s edukacini;http://www.visitneringa.com/lt/main/places?id=58957;Miniature museum;8;L. R”zos st. 3 Juodkrant” Neringa;The Miniature museum displays a variety of miniatures and samples of applied art: luxurious fans purses and pictures sewn in the Biser technique porcelain sculptures. Additionally a vast assortment of educational classes is being held.;http://www.visitneringa.com/lt/main/places?id=58957;;2
546253.1249;6096643.38;2232;Lap’i÷ dvaro sodyba;[];Lap’iai;Dvaro savinink” O.Buklien” per pastaruosius ketverius metus baigia atgaivinti dvaro r◊mus. Restauravimo darbai vyksta grieÿtai pagal  ikonografij– rastus pastato fragmentus naudojamos senos technologijos bei madÿiagos.;http://www.sirvintos.lt;Lap’iai manor;1;;O. Buklien” owner of the manor for the past four years completes revive the manor.;;;4
544558.079;6091917.882;2233;Janioni÷ piliakalnis;[];Janionys;Yra kaimo pietvakarin”je dalyje  3 km ‘ ’iaur”s rytus nuo ∂iobi’kio Mus”s de’iniajame krante prie Mus”s ir Kaimenos santakos. Dar kitaip vadinamas Pikuolio kalnu. Sovietme—iu ant jo Lietuvos ÿygeiviai ’v“sdavo V”lines.;http://www.sirvintos.lt;Janionys hill fort;10;;There is a village in the south-west 3 km northeast of ∂iobi’kis on the right bank of the Mus” Mus” and the Kaimena the confluence. Also known as Pikuolis Hill. In Soviet times the Lithuanian marchers celebrated the All Souls' Day.;;;1
571395.9099;6103627.951;2234;Lauÿi’kio piliakalnis;[];Lauÿi’kis;Piliakalnio  ’laitai stat◊s ’iaurinis 13 m auk’—io. Vir’◊n”s aik’tel” beveik sta—iakamp”. Visa piliakalnio i’vaizda rodo kad jame II t◊kstantme—io pirmoje pus”je tur”jo stov”ti stipri pilis.;http://www.sirvintos.lt;Lauÿi’kis hill fort;10;;Steep slope of the hill north of 13 m in height. Apical site is almost rectangular. All hill fort appearance suggests that it the first half of the second millennium had to stand in a strong castle.;;;5
540419.4682;6104021.933;2235;Man—iu’”n÷ piliakalnis;[];Man—iu’”nai;Yra kaimo pietin”je dalyje  05 km ‘ ’iaur“ nuo æirvintos de’iniojo kranto. Piliakalnio ’laitai satat◊s 16 m auk’—io apardyti kasant ÿvyr– ir ariant. Vir’◊n”s aik’tel” ovali 38 m ilgio ryt÷ vakar÷ kryptimi 15 m plo—io.;http://www.sirvintos.lt;Man—iu’”nai hill fort;10;;There is a village in the southern part 0.5 km north of the right bank æirvinta. Steep slope of the hill 16 m in height. Oval tops at 38 m east-west direction 15 m in width.;;;1
547183.4487;6108568.073;2236;Totori’kio piliakalnis;[];Totori’kis;Sunykusio piliakalnio rytin” dalis su pylimu. Yra  Gelv”s de’iniajame krante. Pilymas rytuose siekia auk’tum– i’ piet÷ vakar÷ ir ’iaur”s j‘ juosia Gelv”. Pylimas 12 m ilgio 65 m auk’—io. Ω rytus nuo jo rasta senovin”s gyvenviet”s lie;http://www.sirvintos.lt;Totori’kis hill fort;10;;Decayed to the eastern part of the hill fort with  rampart.;;;5
554635.5468;6083287.913;2237;Kernav”s piliakalniai;[];Kernav”;1944 ha  Kernav”s kult◊riniame rezervate? 18  archeologijos ir istorijos paminkl÷ tarp j÷ 5 piliakalniai Mindaugo sosto piliakalnis Lizdeikos kalnas Aukuro kalnas Pilies kalnas ir Kriveiki’kio piliakalnis. Kernav”s piliakalnius gaubia daug;http://www.sirvintos.lt;Kernav” hill forts;10;;194.4 ha Kernav” cultural rezervate- 18 archaeological and historical monuments including the 5 hill forts Mindaugas Throne hill fort Lizdeika hill Aukuras offering hill Pilies castle hill and Kriveiki’kis hill fort.;;;3
442381.5475;6164780.048;2238;Kubili÷ piliakalnis;[];Kubili÷ kaimas;Kubili÷ piliakalnis vadinamas Birut”s kalnu i’ vakar÷ juosiamas Dubysos sl”nio i’ piet÷ ? Gryÿuvos up”s i’ ’iaur”s ? griovos kuria teka Molkasio upelis yra didÿiausias rajone.;http://www.kelme.lt;Kubiliai hill fort;10;Kubiliai village;Between the villages of Papu’ynis and Kubiliai Tytuv”nai Rural Eldership The largest in the District called Birut”Ôs hill the Mound is enclosed by the Dubysa valley in the West by the Gryÿuva river in the South and by Molkasis creek in the Nort;;;4
419929.9939;6161130.585;2239;Papili÷ piliakalnis;[];Papili÷ kaimas;"Papili÷ piliakalnis ? daÿniausiai pasitaikan—ios rajone nupjauto k◊gio formos piliakalnis; piliakalnyje stov”jo nuo 1253 m. minimos Kraÿi÷ ÿem”s Kraÿi÷ pilis kurios piliaviet” pamin”ta 1394 m.";http://www.infotytuvenai.lt;Papiliai hill fort;10;Papiliai village;;;;1
619369.4513;6157799.519;2240;A. ir M. Mi’kini÷ literat◊rin” -etnografin” s;[];Jukn”nai Daugaili÷ sen. Utenos r.;Gyvenamajame name eksponuojamos Mi’kini÷ ’eimos nuotraukos knygos buities daiktai baldai. Kl”tyje restauruotoje 2004 m. viename gale ‘rengta memorialin” Antano ir Motiejaus Mi’kini÷ ekspozicija. Yra j÷ nuotrauk÷ dokument÷ kopij÷ daikt;http://www.utenosmuziejus.lt/16-padaliniai/5-a-ir-m-miskiniu-literaturine-etnografine-sodyba;Ethnographic Farmstead of A. and M. Mi’kiniai;8;Jukn”nai village Utena district;In 1986 the house and the barn were used for Utena Countryside Museum exposition for A. and M. Mi’kiniai. Here annual traditional poetry evenings and literary festivals of Utena town and region litterateurs take place.;http://utenainfo.lt/en/literary-ethnographic_farmstead_of_the_poet_a_miskinis_and_translator_m_miskinis_;;3
498516.9511;5986426.594;2241;Druskinink÷ turizmo ir verslo informacijos centra;[];M.K.∂iurlionio g. 65 ir Gardino g. 3;;http://info.druskininkai.lt;Tourist and business information center;6;M.K.∂iurlionio str. 65 and Gardino str. 3;;;;5
537425.7339;5991809.267;2242;Lyneÿeris;[];Lyneÿeris;«los up”s sl”nyje prie Lyno eÿero prisi’liej“s etnografinis kaimas ? architekt◊ros paminklas. Be gryb÷ ir uog÷ kaimui pragyventi prad”jo ir bitininkyst”. Kaimo meistras Jonas Danilevi—ius ir ’iandien tradiciniu b◊du skobia senovinius luot;https://www.varenainfo.lt;;3;;«la river valley to the lake Lynas is ethnographic village - an architectural monument.;;;2
636410.5844;6111303.965;2243;Cirkli’kio buvusio dvaro sodyba;[];Cirkli’kis;æi sodyba yra apie 2 km nuo æven—ioni÷ kelio ‘ Vilni÷ pietrytin”je pus”je. Paminkliniai pastatai - r◊mai ledain” kalv”. Nuo kelio reprezentacin” al”ja veda ‘ erdv÷ parter‘ prie’ais r◊mus.;http://www.svencionys.lt;Ex manor farm- stead of Cirkli’kis;1;;The homestead is about 2 km from æven—ionys road.;;;5
636433.3564;6105937.073;2244;Str◊nai—io baÿny—ia;[];Str◊nai—io seni◊nija Str◊nai—io kaimas;Str◊nai—io æv. apa’tal÷ Petro ir Povilo baÿny—ios pastatas yra v”lyvojo klasicizmo su romantizmo bruoÿais. Baÿny—ia pastatyta kaimo auk’—iausioje vietoje. Ω ’iaur”s vakarus nuo baÿny—ios stovi varpin”. Baÿny—ia pastatyta 1780-1781 m.;;Church of Strunaitis;1;Strunaitis village;Str◊naitis St. Peter and Paul's church building is a late classicism to romanticism features. The church was built on the highest point of village. The church was built in 1780-1781.;;;2
618147.8189;6094889.838;2245;Pavover”s baÿny—ia ir varpin”;[];Pabrad”s seni◊nija Pavover”s kaimas;Pavover”s æv. Kazimiero baÿny—ia ir varpin” ? liaudi’ko klasicizmo form÷ pastat÷ ansamblis. Stovi senojo Pavover”s kaimo dalyje erdvioje aik’tel”je. æventoriaus viduryje ? varpin”. Baÿny—ioje ir varpin”je yra 17 dail”s paminkl÷.;http://www.svencionys.lt;Church and belltower of Pavovere;1;Pavover”;Pavover” St. Casimir church and bell tower.;;;4
617098.2635;6139846.446;2246;Vilko muziejus;[];Indubaki÷ k. Salduti’kio sen. Utenos r.;Vilko muziejus ‘sik◊r“s Indubaki÷ kaime sodyboje kur kino reÿisierius ir operatorius Petras Abukevi—ius dirbo paskutiniuosius savo gyvenimo metus ir k◊r” paskutin‘ film– apie vilkus.;http://www.ramuno-atelje.lt/;Museum of Wolf;8;Indubakiai village Utenac district;The purpose of the museum is to change the stereotypical negative attitude towards wolves to exhibit the beauty and spirit of the nature and to develop manÔs spirit and responsibility for oneÔs actions to the nature.;http://utenainfo.lt/en/wolf_museum;;5
